instruction,input,output
Troubleshoot the mobile network issues,UEs get high ping times when on 5G (radio side);Possibly scheduling or TDD configuration causing increased latency,Inspect frame configuration for TDD (if applicable) to ensure enough UL/DL switching to handle ping; check if scheduler is deprioritizing ping (ICMP) over other traffic; measure RLC and PDCP latency; if needed; adjust scheduling to reduce RTT for small packets
Troubleshoot the mobile network issues,Frequent MAC layer resets in logs;Underlying MAC/RLC issues possibly due to buffer overflow or protocol error requiring reset,Analyze eNodeB/gNodeB logs around reset events to determine trigger (e.g.; a particular UE or traffic type); update node software if it's a known bug; ensure configuration (like RLC AM window size) is compatible with UEs; if a specific UE triggers it; test that device for compliance
Troubleshoot the mobile network issues,TDD synchronization issues causing slot alignment errors;Timing synchronization loss (GPS/PTP failure) leading to out-of-sync operation,Check synchronization source status (GPS clock or PTP link); restore sync service; ensure backup sync available to prevent recurrence
Troubleshoot the mobile network issues,RAN slicing quality degraded for a specific slice (users complaining);Resource partition misconfiguration for that network slice or scheduler issue in RAN,Review RAN slice (Network Slice Subnet) resource allocation (PRBs; QoS) for the affected slice; ensure slice has adequate configured resources and priority; adjust scheduling weights or algorithms if one slice starves another; verify improvements by measuring slice-specific KPIs
Troubleshoot the mobile network issues,Beamforming not effective (users not benefiting from beams);Beam management algorithm not optimally assigning beams or line-of-sight issues limiting beam gain,Review drive test data to see if beamforming is improving signal as expected; calibrate the beamforming weights if needed; ensure line-of-sight to users or use beam refinement for non-LOS; update beam selection algorithm to respond faster to UE movement or orientation
Troubleshoot the mobile network issues,Coverage hole in area that previously had coverage;New obstruction (building or terrain change) or antenna issue causing a coverage gap,Conduct a new site survey to identify changes (construction; foliage growth); if obstruction; consider adding a small cell or repeater to cover the hole; check antenna and feeder for damage that might reduce coverage; adjust antenna pattern if possible to cover the gap
Troubleshoot the mobile network issues,Abnormal uplink noise floor elevation;External uplink interference or hardware fault (e.g.; PIM) raising the noise floor,Use spectrum analyzer to scan the uplink band for interfering signals; inspect antenna system for PIM (loose connectors; corrosion); implement filtering or replace faulty components; coordinate with regulatory body if an external interferer (like illegal repeater) is found
Troubleshoot the mobile network issues,RACH (Random Access) failures observed;Random access failures likely due to PRACH configuration errors or contention overload,Verify PRACH parameters (preambles; power levels) in gNodeB config; ensure no excessive collisions by adjusting backoff; monitor RA success rate after changes
Troubleshoot the mobile network issues,One cell not accepting any new connections (access failures);Cell is barred or in an abnormal state preventing new UEs from connecting,Check cell status in OAM; verify that cell barring settings are correct; if cell is faulty; reset the cell or resolve alarms; then re-allow access
Troubleshoot the mobile network issues,Cell's power output suddenly reduced (coverage shrank);Radio power output reduced due to hardware failure (power amplifier) or misconfiguration,Examine base station TX power settings and alarms; replace or repair faulty power amplifier; recalibrate output power to restore coverage
Troubleshoot the mobile network issues,One sector experiencing much lower throughput than others on same site;Sector-specific issue (potential hardware degradation or interference localized to that sector),Compare performance counters across sectors; inspect that sectors radio unit and feed lines for faults; resolve any interference affecting only that sector
